,created_at,created_date,rating,review_id,user_id,reviewable_id,locale,product_id,product_type,url,text,designer_id,designer_title,translated_text,sentiment
284,2024-02-27 18:02:10.549000,2024-02-27,5,97512,950922,113567,de,11356702,Pattern,https://www.makerist.de/patterns/petite-mya-kleid-oder-shirt-pdf-a4-a0-und-beamer,Durch den Einsatz ist das Kleid sehr wandelbar. Ich bin schwer begeistert vom Schnitt. ,764186,SchnittmusterLounge,The insert makes the dress very versatile. I am really impressed with the pattern. ,Positive
285,2024-02-28 21:14:09.732000,2024-02-28,5,97521,518426,7449,de,744902,Pattern,https://www.makerist.de/patterns/wooldloeper-maenner-weste-gr-42-64,"Mit der Überarbeitung des Schnittmuster hat die Weste nochmal echt gewonnen. Die Kapuze ist nun kleiner und sitzt mit der Dreiteilung perfekt und die Kragen Option hatte einfach noch gefehlt. Besonders freu ich mich über die Ebenen, um einzelne Größen ",220209,RABAUKOWITSCH,The vest has really improved again with the revision of the pattern. The hood is now smaller and fits perfectly with the three-part division and the collar option was simply missing. I am particularly pleased about the layers for individual sizes ,Positive
286,2024-02-29 06:12:02.059000,2024-02-29,5,97524,1905961,50495,de,5049502,Pattern,https://www.makerist.de/patterns/pinio-jacke-kinderjacke-cardigan-hoodie-gr-80-164,Ein toller Schnitt mit einer super ausführlichen Anleitung.,483789,Firlefanz,A great cut with super detailed instructions.,Positive
287,2024-02-29 09:33:02.920000,2024-02-29,5,97527,1242697,116337,de,11633702,Pattern,https://www.makerist.de/patterns/jacke-regnbue-gr-32-50-walk-fleece-softshell-a0,Super schönes Schnittmuster. Habe bereits 3 Jacken genäht. Eine für mich und 2 weitere in der Familie. Alle sind super happy und zufrieden damit. Kann sie jedem nur empfehlen,1378057,Snyggli,Super nice pattern. I have already sewn 3 jackets. One for myself and 2 others in the family. Everyone is super happy and satisfied with it. I can only recommend it to everyone,Positive
288,2024-02-29 14:32:03.351000,2024-02-29,3,97535,613011,55043,de,5504302,Pattern,https://www.makerist.de/patterns/stickdatei-set-schulkind-button-2024-3-versionen,"habe es gerade mit großer erwartung gestickt, leider kam dabei nur druckschrift raus und nicht die schöne schreibschrift,wie auf den fotos. schade!",77220,April - Sonne,"I have just embroidered it with great anticipation, but unfortunately only block letters came out and not the nice cursive writing like in the photos. What a pity!",Negative
289,2024-02-29 17:16:00.102000,2024-02-29,5,97548,1508243,116430,de,11643002,Pattern,https://www.makerist.de/patterns/lovely-elegant-dress-34-56-maxikleid-longpullover-kleid,Wieder so ein mega vielseitiger und leicht zu nähender Schnitt 🩷 sitzt einfach super!,1415877,LovelySewDesign,Another mega versatile and easy to sew cut 🩷 fits perfectly!,Positive
290,2024-02-29 17:03:12.947000,2024-02-29,5,97544,2074074,116430,de,11643002,Pattern,https://www.makerist.de/patterns/lovely-elegant-dress-34-56-maxikleid-longpullover-kleid,"Ein wunderschöner Schnitt,der so wandelbar und wirklich leicht zu nähen ist. Ich bin mehr als begeistert 😍",1415877,LovelySewDesign,A beautiful cut that is so versatile and really easy to sew. I am more than thrilled 😍,Positive
291,2024-02-29 16:51:09.448000,2024-02-29,5,97539,1138828,116431,de,11643102,Pattern,https://www.makerist.de/patterns/beamer-a0-lovely-elegant-dress-34-56-maxikleid-kleid,Der Schnitt hat so viele Varianten und es ist für jede Figur was dabei. Liebe meine Kleider 😍,1415877,LovelySewDesign,The cut has so many variations and there is something for every figure. Love my dresses 😍,Positive
292,2024-02-29 19:25:33.557000,2024-02-29,5,97558,1017646,116431,de,11643102,Pattern,https://www.makerist.de/patterns/beamer-a0-lovely-elegant-dress-34-56-maxikleid-kleid,"So ein toller Schnitt. Ich hab noch einen Restbauch aus der Schwangerschaft und dachte ""anliegend? Schlitz? Bodenlang?....ohne mich"". Aber der Schnitt sitzt sooo gut und schmeichelt total. Sehr zu empfehlen:)",1415877,LovelySewDesign,"Such a great cut. I still have a bit of belly left over from pregnancy and thought ""tight? Slit? Floor-length?...not me"". But the cut fits sooo well and is totally flattering. Highly recommended:)",Positive
293,2024-02-29 23:40:53.374000,2024-02-29,5,97568,890254,116431,de,11643102,Pattern,https://www.makerist.de/patterns/beamer-a0-lovely-elegant-dress-34-56-maxikleid-kleid,"Das Kleid kann alles was das Damenherz braucht. Vielfältig, variabel und absolut elegant. 🖤",1415877,LovelySewDesign,"The dress can do everything a woman's heart could want. Versatile, variable and absolutely elegant. 🖤",Positive
294,2024-03-01 11:28:05.346000,2024-03-01,5,97576,2068568,67103,de,6710302,Pattern,https://www.makerist.de/patterns/schnittmuster-kinder-boxershorts-horst-86-164,Lieblings Boxershorts meines Kindes. Tolle unkomplizierte Anleitung. ,517016,SewSimple,"My child's favorite boxer shorts. Great, uncomplicated instructions. ",Positive
295,2024-02-29 23:37:41.573000,2024-02-29,5,97567,890254,116430,de,11643002,Pattern,https://www.makerist.de/patterns/lovely-elegant-dress-34-56-maxikleid-longpullover-kleid,"100 prozentige Kaufempfehlung. Das Kleid ist durch die Vielfältigkeit so wandelbar und für jede Jahreszeit bereit🖤.
Hier werden noch Einige entstehen…",1415877,LovelySewDesign,"100 percent buy recommendation. The dress is so versatile and ready for every season🖤.
There will be a few more made here...",Positive
296,2024-02-29 19:37:15.350000,2024-02-29,5,97559,1041180,115184,de,11518402,Pattern,https://www.makerist.de/patterns/e-book-kuschelpolster-tok-der-zug,"Ein sehr bequemes Nackenkissen.Kuschelkissen,die Anleitung ist sehr ausführlich.",2142422,Nähfußion,"A very comfortable neck pillow.Cuddle pillow, the instructions are very detailed.",Positive
297,2024-02-29 19:58:13.736000,2024-02-29,4,97562,2260030,113606,de,11360602,Pattern,https://www.makerist.de/patterns/herr-jona-hoodie-mit-fronttasche-s-xxl,"Prinzipiell eine tolle Anleitung, auch für Anfänger. Jedoch sollte man unbedingt die Maße vom fertigen Kleidungsstück vorher ansehen und nicht nur vom Brustumfang ausgehen. Der Pullover ist für meinen Mann leider viiiiel zu groß :(",2294,STUDIO SCHNITTREIF,"Basically a great instruction, even for beginners. However, you should definitely look at the measurements of the finished garment beforehand and not just go by the chest measurement. The sweater is unfortunately faaaaar too big for my husband :(",Mixed
298,2024-03-01 16:10:06.150000,2024-03-01,2,97580,1509066,100950,fr,10095002,Pattern,https://www.makerist.fr/patterns/pyjama-anna-ruediger-tailles-80-140-patron,"Taille très grand.
Une taille en jaune peu ou pas visible
Malgré différentes impressions , assemblage compliqué. Suis très déçue ",1967385,TOSCAminni-Schnittmanufaktur,"Very large size.
A yellow size, slightly or not visible
Slightly different impressions, complicated assembly. Very difficult ",Negative
299,2024-03-02 07:20:53.362000,2024-03-02,4,97589,965753,65156,de,6515602,Pattern,https://www.makerist.de/patterns/anninanni-sommerbluse-wickelbluse-musselin-34-52,"Die erste Bluse ist fertig, aber die Nähanleitung ist so gestaltet, dass ich bei der zweiten Bluse weiß, was ich abgers machen muss, bzw besser machen kann. Aber dad Ergebnis gefällt mir.",197500,AnniNanni,"The first blouse is finished, but the sewing instructions are designed in such a way that I know what I have to do to make the second blouse less or what I can do better. But I like the result.",Mixed
300,2024-03-01 20:47:22.738000,2024-03-01,5,97588,204444,116430,de,11643002,Pattern,https://www.makerist.de/patterns/lovely-elegant-dress-34-56-maxikleid-longpullover-kleid,Richtig toller Schnitt! Schnell genäht und ein super passendes Ergebnis dank 2 Brust- und Po-Weiten pro Größe! ,1415877,LovelySewDesign,Really great cut! Quick to sew and a great fitting result thanks to 2 chest and bottom widths per size! ,Positive
301,2024-03-02 07:56:46.579000,2024-03-02,5,97590,1420642,98615,fr,9861502,Pattern,https://www.makerist.fr/patterns/patron-de-couture-femme-pantalon-short-emma,Un super patron très accessible pour un super rendu. Cousu plusieurs fois toujours validé ! ,1756151,AV Alexandra création FR,"A great pattern, very accessible for a great cut. Tried it several times already! ",Positive
302,2024-03-02 13:32:04.407000,2024-03-02,5,97593,1128704,98117,de,9811702,Pattern,https://www.makerist.de/patterns/alpha-herren-gr-44-bis-60,Sehr schönes Schnittmuster mit vielen Möglichkeiten. Super für Nähanfänger geeignet. Dank der reich bebilderten Nähanleitung ist es sehr gut zum nähen.,725272,Rosalieb & Wildblau,Very nice pattern with lots of options. Great for beginners. The richly illustrated sewing instructions make it very easy to sew.,Positive
303,2024-03-02 15:48:57.991000,2024-03-02,5,97597,1408388,116431,de,11643102,Pattern,https://www.makerist.de/patterns/beamer-a0-lovely-elegant-dress-34-56-maxikleid-kleid,"Der Schnitt ist so vielseitig und bietet somit richtig viele Möglichkeiten, sich jedes Mal ein anderes Unikat zu nähen 😍",1415877,LovelySewDesign,"The cut is so versatile and offers lots of options for sewing a different, unique piece each time 😍",Positive
304,2024-03-02 18:14:59.974000,2024-03-02,5,97599,369637,104173,fr,10417302,Pattern,https://www.makerist.fr/patterns/trousse-et-sac-zippes-large-ouverture-5-tailles-curry,"De très chouettes petites trousses ! J'ai réalisé la XS, la S et la M.
Point positif, le patron est fourni, et les tailles sont bien séparées (non superposées), on peut donc imprimer juste ce qu'on veut. On peut aussi simplement reporter les mesures",1120513,Miss Cactus,"The very cute little pants! I made the XS, S and M.
The positive point is that the pattern is available and the sizes are well separated (not oversized), so you can print just what you want. You can also simply report the measurements",Mixed
305,2024-03-03 09:31:48.922000,2024-03-03,1,97604,1415340,50480,de,5048002,Pattern,https://www.makerist.de/patterns/rucksack-mini-cesar,"Ich hätte die Bewertungen vorher lesen sollen .
Sehr schlechte Anleitung habe schon einige Rucksäcke genäht aber mit dieser Anleitung ist nix anzufangen !
Total enttäuscht und Schade um die Materialien die dafür verschwendet werden wenn man es dann ",951850,Oui Patterns,"I should have read the reviews beforehand.

Very bad instructions. I have already sewn a few backpacks but these instructions are useless!

Totally disappointed and a shame about the materials that are wasted when you then ",Negative
306,2024-03-03 13:24:59.494000,2024-03-03,3,97607,1154227,58340,de,5834002,Pattern,https://www.makerist.de/patterns/mantel-kurzjacke-weste-3-seasons,"Die fertige Jacke ist wirklich schön geworden und sitzt von den Maßen her sehr gut. Allerdings hat das viele Nerven und ein paar aufgetrennte Nähte benötigt.

Die Schnittvorlage passt an einigen Stellen nicht wirklich. So ist zum Beispiel der Saum na",271315,Schnittherzchen,"The finished jacket turned out really nice and fits very well in terms of measurements. However, it took a lot of nerves and a few undone seams.

The pattern doesn't really fit in some places. For example, the hem is na",Mixed
307,2024-03-04 09:35:06.197000,2024-03-04,5,97627,1240954,116559,de,11655902,Pattern,https://www.makerist.de/patterns/was-mache-ich-hier-eigentlich-plotterdatei,"Eine sehr coole Datei, und passt so oft 🤣",809844,B.Style,"A very cool file, and fits so often 🤣",Positive
308,2024-04-24 20:27:24.091000,2024-04-24,2,98793,1315807,87005,de,8700502,Pattern,https://www.makerist.de/patterns/kinderhose-juni,Muss mich der letzten Bewertung anschließen. Nicht sehr ausführlich erklärt. ,1750409,Herr knirps & das Himbeermädchen,I have to agree with the last review. Not very well explained. ,Mixed
309,2024-04-25 08:02:49.361000,2024-04-25,5,98803,656288,100728,de,10072802,Pattern,https://www.makerist.de/patterns/aya-tunika-kurzkleid-longhoodie-gr-80-bis-152,"Ein toller Schnitt, der Größen gerecht ausfällt und einfach und schnell zu nähen ist.

Den wird es bestimmt noch in anderen Versionen für die Enkeltöchter geben.",725272,Rosalieb & Wildblau,"A great pattern that is true to size and is quick and easy to sew.

There will definitely be other versions for the granddaughters.",Positive
310,2024-04-25 06:49:48.718000,2024-04-25,1,98801,1718960,7377,de,737702,Pattern,https://www.makerist.de/patterns/ebook-kinder-cardigan-circle-cardigan-groesse-68-164,"Habe leider die Erfahrungen vorab nicht gelesen.
Das Schnittmuster ist katastrophal zum zusammenkleben und ich habe schon sehr viele zusammengeklebt. Das Produkt ist sein Geld nicht wert. ",21013,Sara & Julez,"Unfortunately I didn't read the reviews beforehand.
The pattern is catastrophic to glue together and I have glued a lot of them together. The product is not worth the money. ",Negative
311,2024-04-25 11:33:29.730000,2024-04-25,5,98805,1560385,115792,de,11579202,Pattern,https://www.makerist.de/patterns/sweatjacke-mini-nurika-gr-86-164-inkl-beamer,"Super schöner Kinder Jacken Schnitt. Verschiedene Möglichkeiten, von schlicht bis ganz besonders. Tolle Anleitung. Unbedingt nach Maßtabelle nähen, nicht nach Kaufgröße. ",1895003,Moeve.Design,"Super nice children's jacket pattern. Various options, from simple to very special. Great instructions. Make sure you sew according to the size chart, not the size you bought it. ",Positive
312,2024-04-25 17:13:08.753000,2024-04-25,5,98806,274460,91556,de,9155602,Pattern,https://www.makerist.de/patterns/ohemmi-kombi-ebook-oh-meela,Suuuuuper! Total praktisch UND optisch schön. Auch Reste lassen sich perfekt vernähen. Was will man mehr?,1159522,oh meéla ,Suuuuuper! Totally practical AND looks great. Even leftovers can be sewn up perfectly. What more could you want?,Positive
313,2024-04-25 18:29:16.980000,2024-04-25,5,98808,805525,91365,fr,9136502,Pattern,https://www.makerist.fr/patterns/bombers-femme-ibis-patron-de-couture-pdf-34-48,"C'est très bien expliqué (j'ai juste galéré à la fin pour la doublure des poignets). Le résultat est chouette, je l'ai fait en velours côtelé doublé coton. Ce patron est vraiment top !",1941359,Instinct Couture FR,"It's very well explained (I just hung it up to the end to double the handkerchiefs). The result is cute, I made it in velours double cotton côtelé. This pattern is really great!",Positive
314,2024-04-26 11:35:30.127000,2024-04-26,5,98818,252269,110470,de,11047002,Pattern,https://www.makerist.de/patterns/kleid-tunika-love-you-and-mee-kids-gr-98-170,Lieb ich total super Anleitung ,2190909,MiaLomee,"I love it absolutely, great instructions ",Positive
315,2024-04-26 08:32:35.830000,2024-04-26,4,98814,974168,29976,de,2997602,Pattern,https://www.makerist.de/patterns/cardigan-lani-fuer-frauen-schnittmuster-naehanleitung,An sich schöne Jacke. Der Beleg am Kragen lässt sich nur sehr schwer zuschneiden. Ich musste beim Zuschnitt den Stoff zweimal neu ausschneiden weil der Beleg überhaupt nicht gepasst hat. Die Linien sind einfach zu schwer zu unterscheiden auch mit Farbdr,214150,Textilsucht,"Nice jacket in itself. The facing on the collar is very difficult to cut. I had to re-cut the fabric twice when cutting it out because the facing didn't fit at all. The lines are just too difficult to distinguish, even with color printing",Mixed
316,2024-04-26 10:51:16.896000,2024-04-26,5,98817,1128704,19768,de,1976802,Pattern,https://www.makerist.de/patterns/casual-sweater-woman-anleitung-schnittmuster-fuer-einen-pullover-kleid-fuer-damen,"Ich habe den Pullover heute aus French Terry genäht. Was soll ich sagen? Wow!!! Er ist super raus gekommen. Die Größentabelle hat genau gepasst.

Der Pullover ist Anfängertauglich, da eine super Beschreibung mit Bildern dabei ist. Werde ihn mir nochm",534010,Schneiderline,"I sewed the sweater today out of French terry. What can I say? Wow!!! It turned out great. The size chart was exactly right.

The sweater is suitable for beginners as it comes with a great description and pictures. I'm going to buy it again",Positive
317,2024-04-25 17:50:20.430000,2024-04-25,5,98807,1308390,115253,de,11525302,Pattern,https://www.makerist.de/patterns/panel-hoodie-gr-74-164-inkl-a0,Ein tolles Schnittmuster um Panele und Bügelbilder perfekt in Szene zu setzen. Sogar als Resteverwertung von Stoffen ist der Hoodie super geeignet. Ich liebs🥰🥰🥰,1982961,Saileena.Schnittdesign DE,A great pattern to perfectly showcase panels and iron-on transfers. The hoodie is even great for using up leftover fabric. I love it🥰🥰🥰,Positive
318,2024-04-25 19:11:15.808000,2024-04-25,5,98809,1579791,117653,de,11765302,Pattern,https://www.makerist.de/patterns/bluse-nevel,Mega schnitt ,1615692,Krullenbol,Great cut ,Positive
319,2024-04-26 11:40:55.955000,2024-04-26,5,98821,252269,112511,de,11251102,Pattern,https://www.makerist.de/patterns/ebook-hoodiekleid-hoodie-rock-greding-gr-34-56,Die Kombi ist genial liebe den Hoodie auch separat sehr super Anleitung ,262612,DreieM's,"The combination is brilliant, I love the hoodie separately too, very great instructions",Positive
320,2024-04-25 20:02:58.520000,2024-04-25,5,98810,817300,117986,de,11798602,Pattern,https://www.makerist.de/patterns/loose-fit-hose-solskin-gr-56-122-a0-cord-leinen,"Die Hose passt perfekt. 
Ich habe eine Hose aus Leinen und eine aus Musselin genäht und bin begeistert👌🏻
Die sitzt schön lässig und bequem.
Die Anleitung ist super verständlich.",1378057,Snyggli,"The pants fit perfectly. 
I sewed a pair of pants out of linen and a pair out of muslin and I'm thrilled👌🏻
They fit nicely and casually and comfortably.
The instructions are super easy to understand.",Positive
321,2024-04-25 21:32:07.244000,2024-04-25,5,98811,1909173,117612,de,11761202,Pattern,https://www.makerist.de/patterns/leggings-leo-radlerhose-caprihose,Schnell genäht und passt perfekt. Wandert sicherlich noch ein paar Mal in meinen Kleiderschrank. :) Anleitung ist auch verständlich und unkompliziert. ,1632314,sewingmachina ,Sewn quickly and fits perfectly. Will definitely end up in my closet a few more times. :) The instructions are also easy to understand and uncomplicated. ,Positive
322,2024-04-26 07:00:34.546000,2024-04-26,5,98812,446571,115253,de,11525302,Pattern,https://www.makerist.de/patterns/panel-hoodie-gr-74-164-inkl-a0,Endlich wieder Panele vernähen für große Kinder. Der Schnitt Post perfekt. Ist super beschrieben und dadurch sehr leicht zu nähen. Bin begeistert. ,1982961,Saileena.Schnittdesign DE,Finally sewing panels for big children again. The pattern post is perfect. It is superbly described and therefore very easy to sew. I'm thrilled. ,Positive
323,2024-04-26 07:24:38.802000,2024-04-26,3,98813,1060413,102169,de,10216902,Pattern,https://www.makerist.de/patterns/ebook-157-cube-bag,"Optisch sieht die Tasche gut aus. Mir gefällt die etwas andere Form, ideal für Festival, Party, Konzert oder andere Aktivitäten.
Leider finde ich die Anleitung etwas umständlich, besonders im Bereich der Rückseite annähen. Hier hatte ich einige Prob",3476,leni pepunkt.,"The bag looks good. I like the slightly different shape, ideal for festivals, parties, concerts or other activities.
Unfortunately, I find the instructions a bit complicated, especially when sewing on the back. I had a few problems here",Mixed
324,2024-04-26 08:43:37.269000,2024-04-26,5,98815,1185840,76617,de,7661702,Pattern,https://www.makerist.de/patterns/naehanleitung-buchtasche,Eine tolle Idee für eine Tasche für die Bücher. Am meisten gefällt mir die Variante mit der Paspel. Es ist einfach zu nähen und schnell zu verstehen.,237072,greenfietsen,A great idea for a bag for books. I like the version with the piping the most. It's easy to sew and quick to understand.,Mixed
325,2024-04-26 09:09:29.922000,2024-04-26,5,98816,1868237,27425,de,2742502,Pattern,https://www.makerist.de/patterns/kleid-ellen-naehanleitung-schnitt,"Leider habe ich die vorhandenen Rezensionen erst nach meinem Kauf gelesen. :(
Die Beschreibung für den Schnitt hat nicht den Namen Anleitung verdient. Sehr schade um das Geld. Ich werde wohl keinen Schnitt mehr von der Designerin kaufen. ",237132,Made by Oranges,"Unfortunately, I didn't read the existing reviews until after I bought it. :(
The description for the pattern doesn't deserve to be called instructions. It's a shame about the money. I probably won't buy any more patterns from the designer. ",Negative
326,2024-04-26 11:36:08.523000,2024-04-26,5,98819,252269,109539,de,10953902,Pattern,https://www.makerist.de/patterns/tasche-cross-mee-bag-2-groessen,I love ist easy Anleitung ,2190909,MiaLomee,I love is easy instructions ,Positive
327,2024-01-31 17:50:59.875000,2024-01-31,2,97028,247907,22628,de,2262802,Pattern,https://www.makerist.de/patterns/rueschenhoeschen-fuers-baby-naehanleitung-mit-schnittmuster,"Auch ich bin leider auf das Bild rein gefallen. Genau lesen hätte die Täuschung beseitigt und ich hätte den Schnitt sicherlich nicht gekauft. 
Bei Gr. 62/68 steht ein Baby, wie auf dem Bild noch nicht. Hätte mir wenigstens einen Mehrgrößenschnitt ge",543795,NGV,"I also fell for the picture. Reading it carefully would have cleared up the deception and I certainly wouldn't have bought the pattern. 
Size 62/68 says a baby, which isn't in the picture yet. I should have at least gotten a multi-size pattern.",Negative
328,2024-02-01 10:01:34.041000,2024-02-01,5,97032,792323,111081,de,11108102,Pattern,https://www.makerist.de/patterns/wendehut-hexe-in-3-gr-naehen-hut-hexenhut,Tolle Anleitung. Sehr gut erklärt. Schnittmuster war  auch passend für einen Herrenhut. Hab daraus einen Hut für eine Vogelscheuche genäht. ,100017,Susi-Knuddelbunt,Great instructions. Very well explained. The pattern was also suitable for a man's hat. I made a hat for a scarecrow out of it. ,Positive
329,2024-02-02 06:49:52.491000,2024-02-02,5,97041,129253,37277,de,3727702,Pattern,https://www.makerist.de/patterns/krabbelpuschen-lederpuschen-karli-gr-18-37-freebook,"Ganz toll geworden. Gut erklärt, schönes Ergebnis. 
In 22 sehr putzig. 
Die großen Geschwister wollen jetzt auch welche haben. ",274668,Engelinchen Design,"It turned out really well. Well explained, nice result. 
Very cute in 22. 
The big siblings want some now too. ",Mixed
330,2024-02-01 19:04:06.486000,2024-02-01,5,97038,2228343,100277,de,10027702,Pattern,https://www.makerist.de/patterns/oversize-pulli-naehanleitung-und-schnittmuster-gr-36-48,"Ich liebe meinen Pullover.
War leicht zu nähen.
Ich finde den schiefen Saum, also eine Seite länger als die andere klasse! Im Schnittmuster Möglichkeiten nicht vorgehen gewesen, aber Ergebnis für mich top.",7375,Schnittbox,"I love my sweater.
It was easy to sew.
I think the crooked hem, i.e. one side longer than the other, is great! I didn't take the options into account in the pattern, but the result is great for me.",Positive
331,2024-02-02 13:21:48.998000,2024-02-02,3,97045,630983,105652,en,10565202,Pattern,https://www.makerist.com/patterns/men-sweatpants-sewing-pattern-jogger-pattern,I sewed size 62. The waistband pattern is marked in the wrong place. Also the punching. And the stitching. This is not right. The bottom bottom is unrealistically high. I had to lower it by 5cm to get it right. The description is incomplete or not quite ri,1605887,IvL - Hecho con Amor,I sewed size 62. The waistband pattern is marked in the wrong place. Also the punching. And the stitching. This is not right. The bottom bottom is unrealistically high. I had to lower it by 5cm to get it right. The description is incomplete or not quite ri,Negative
332,2024-02-02 20:31:59.586000,2024-02-02,2,97050,1090240,85924,de,8592402,Pattern,https://www.makerist.de/patterns/latzkleid-kilkenny-47,"Die Anleitung ist total chaotisch. Alles völlig durcheinander. Man muss sich Schritt für Schritt zusammensuchen, welche Abschnitte der Anleitung für die Version gelten, die man nähen möchte.
Selbst meine Erfahrene Leiterin des Nähkurses war leicht g",1556319,LEMELdesign,"The instructions are totally chaotic. Everything is completely mixed up. You have to work out step by step which sections of the instructions apply to the version you want to sew.

Even my experienced sewing course leader was a bit g",Negative
333,2024-02-02 14:50:50.598000,2024-02-02,1,97046,1942537,13084,de,1308402,Pattern,https://www.makerist.de/patterns/herrenshirt-rio-als-lang-oder-kurzarmshirt,"Frechheit, man bezahlt für etwas und dann kann man es nicht mal ausdrucken,da kommt immer die Meldung dieses Dokument kann nicht gedruckt werden, da  drücken vom Autor deaktiviert wurde, die  Anleitung funktioniert nur der Schnitt nicht.",214150,Textilsucht,"It's cheeky, you pay for something and then you can't even print it out, you keep getting the message ""this document cannot be printed because printing has been deactivated by the author"", the instructions only the cut doesn't work.",Negative
334,2024-02-03 11:33:01.225000,2024-02-03,5,97053,2043803,103480,de,10348002,Pattern,https://www.makerist.de/patterns/retro-bag-renee-tasche-fuer-damen-und-herren,Ich hab soo eine Angst gehabt und dann hat es doch gut geklappt. Aber die Videoanleitung war wichtig. ,89175,Unikati - Bag Design,I was so scared and then it worked out well. But the video instructions were important. ,Mixed
335,2024-02-03 14:33:34.381000,2024-02-03,5,97058,871577,57488,de,5748802,Pattern,https://www.makerist.de/patterns/kapuzen-jacke-mit-reissverschluss,Ich bin schon am Schnittmuster zusammen kleben gescheitert.Sehr enttäuscht. ,135317,Craftery,I already failed at gluing the pattern together. Very disappointed. ,Negative
336,2024-02-03 16:26:44.999000,2024-02-03,4,97061,2232724,86669,de,8666902,Pattern,https://www.makerist.de/patterns/ebook-strickkleid-lima-inkl-a0-und-beamer-datei,"Freue mich schon, den Schnitt auszuprobieren. Leider kein Ebenendruck möglich, aber der Schnitt ist übersichtlich gestaltet.",507502,Melian´s kreatives Stoffchaos,"I'm looking forward to trying out the cut. Unfortunately no layer printing is possible, but the pattern is clearly laid out.",Mixed
337,2024-02-04 15:16:33.613000,2024-02-04,5,97075,1039651,112231,de,11223102,Pattern,https://www.makerist.de/patterns/stickdatei-katze-ki-konturen-lichteffekt-12-14x18cm,"Wunderbare Datei, schnell und schön zu sticken und absolut bester Kundenservice.",2049060,Atelier RoCas,"Wonderful file, quick and easy to embroider and absolutely the best customer service.",Positive
338,2024-02-04 16:26:05.663000,2024-02-04,5,97078,1487805,61791,de,6179102,Pattern,https://www.makerist.de/patterns/babynest-in-5-groessen-puppen-haustier-baby-0-12-monate,Finde den Schnitt echt super und auch für Anfänger geeignet!😍 ,35152,Berlinerie,I think the pattern is really great and also suitable for beginners!😍 ,Positive
339,2024-02-04 13:53:03.413000,2024-02-04,5,97072,1350656,115155,fr,11515502,Pattern,https://www.makerist.fr/patterns/madame-hilda-pyjama-classique-xs-xxl,Patron très bien expliqué rien a dire.👍,273949,STUDIO SCHNITTREIF,"Patron very well explained, no instructions.👍",Positive
340,2024-02-05 09:39:21.306000,2024-02-05,5,97091,2100679,107347,fr,10734702,Pattern,https://www.makerist.fr/patterns/sac-banane-5534c2eb-e412-4712-86ea-54665a91c772,"Patron super 
Très bien détaillé, les explications sont claires. J’adore ce modèle et trop fière d’avoir pu le réaliser ",1080704,ValMa Créas ,"Great pattern 
Very detailed, the explanations are clear. I love this model and it's too easy to make ",Positive
341,2024-02-04 19:53:58.386000,2024-02-04,5,97081,119135,67736,de,6773602,Pattern,https://www.makerist.de/patterns/sommershirt-pablo-gr-98-158-freebook,"Danke! Ein mega SM, ich hab bestimmt schon 10 genäht und sie werden geliebt. SM UND Anleitung super, wie gewohnt von Engelinchen Design!!!! ",274668,Engelinchen Design,"Thank you! A great SM, I've sewn at least 10 and they're loved. SM AND instructions are great, as usual from Engelinchen Design!!!! ",Positive
342,2024-02-05 11:37:31.165000,2024-02-05,5,97097,2121285,3619,de,361902,Pattern,https://www.makerist.de/patterns/schnullerdrache-naehanleitung-mit-schnittmuster,"Was für ein toller Schnitt, echt einfach zu nähen und mit der Videoanleitung schön anschaulich erklärt. ",111801,von Lange Hand,"What a great pattern, really easy to sew and the video instructions explain it clearly. ",Positive
343,2024-02-05 07:46:57.516000,2024-02-05,5,97084,2261361,62482,de,6248202,Pattern,https://www.makerist.de/patterns/sweet-little-chicks-suesse-huehner-haekelanleitung,"Sehr gute Erläuterungen, macht viel Spaß",645436,Elke Eder,"Very good explanations, lots of fun",Positive
344,2024-02-05 10:45:54.596000,2024-02-05,5,97094,2242894,87450,de,8745002,Pattern,https://www.makerist.de/patterns/kleid-asparagus-gr-34-48-schnittmuster-ebook,Wunderschönes Kleid! Sehr tolle Anleitung und auch schnell genäht! ,1397813,jusAsuj,Beautiful dress! Very great instructions and sewn quickly too! ,Positive
345,2024-02-05 12:53:55.540000,2024-02-05,5,97099,2117472,27179,de,2717902,Pattern,https://www.makerist.de/patterns/sweatshirt-loni-raglan-pullover-xs-xl-a4-a0-beamer,"Sehr schönes Schnittmuster, alles gut und einfach erklärt, passt alles genau beim Zusammenkleben, Sweatshirt sieht sehr schön aus und passt auch sehr gut. Sehr gut für Anfänger geeignet.  ",698909,Windschnittich,"Very nice pattern, everything is well and simply explained, everything fits perfectly when gluing it together, sweatshirt looks very nice and fits very well. Very suitable for beginners. ",Positive
346,2024-02-05 15:11:52.017000,2024-02-05,4,97102,1082655,95411,de,9541102,Pattern,https://www.makerist.de/patterns/handytasche-josy-beamerfaehig,"Wie einige schon geschrieben haben, ist die Anleitung an manchen Stellen etwas schwierig zu verstehen. Mit ein wenig Erfahrung (bin fortgeschrittene Anfängerin) klappt es ganz gut. Die Tasche selbst ist toll und es wird nicht die letzte gewesen sein 😊",1605746,Küstenschnitt DE,"As some have already written, the instructions are a little difficult to understand in some places. With a little experience (I'm an advanced beginner) it works quite well. The bag itself is great and it won't be the last 😊",Mixed
